["152282715954,-0.359523,-0.963649,9.872052,-0.0027938844,-0.009959412,-0.0050170897,12.92829731,77.62135371,0.0",
"152282715975,-0.5063217,-1.085083,9.581564,0.0067352294,0.031082153,0.0073196413,12.92829731,77.62135371,0.0",
"152282715996,-0.68674165,-0.9702301,9.76593,0.002949524,0.014346314,0.003413391,12.92829731,77.62135371,0.0",
"152282716018,-0.59402007,-1.0618728,9.67285,-4.6844484E-4,-0.029862976,3.5858154E-4,12.92829731,77.62135371,0.0",
"152282716039,-0.51134646,-0.86937106,9.524257,2.6245118E-4,-0.0020248413,-0.007220459,12.92829731,77.62135371,0.0",
"152282716060,-0.33332062,-0.50075835,9.929959,0.0286026,-0.052467346,-0.1149704,12.92829731,77.62135371,0.0",
"152282716081,-0.18149567,-0.6912262,10.0247135,-0.002053833,-0.09889221,-0.17092285,12.92829731,77.62135371,0.0",
"152282716102,-0.55740815,-1.0591233,9.730397,-0.006452942,-0.051246643,-0.1221756,12.92829731,77.62135371,0.0",
"152282716124,-0.58995056,-0.7199402,9.823842,0.0012405396,-0.04073944,0.015013123,12.92829731,77.62135371,0.0",
"152282716145,0.12048034,-0.52588195,9.914286,0.00868988,0.014959717,0.029057313,12.92829731,77.62135371,0.0",
"152282716166,0.21750641,-0.7363297,9.924457,0.0067367554,-0.0066619874,0.015266418,12.92829731,77.62135371,0.0",
"152282716187,-0.31107026,-1.0708481,9.562782,-5.935669E-4,0.0023742677,-0.01014862,12.92829731,77.62135371,0.0",
"152282716209,-0.07501831,-0.55962217,9.764975,5.0354004E-4,0.00592041,0.0019485473,12.92829731,77.62135371,0.0",
"152282716230,0.003947449,-0.64025724,10.028903,0.0019760132,0.032302856,-2.5177002E-4,12.92829731,77.62135371,0.0",
"152282716251,-0.29814607,-0.9954742,9.607289,0.0013626099,-0.0108154295,-0.005505371,12.92829731,77.62135371,0.0",
"152282716273,-0.16761628,-0.5956299,9.808165,-0.0056030275,-0.0332901,-0.0029312135,12.92829731,77.62135371,0.0",
"152282716294,-0.1651062,-0.7360916,9.649641,8.7127683E-4,-0.009953308,-4.9591064E-4,12.92829731,77.62135371,0.0",
"152282716315,-0.072265625,-0.6443268,9.710177,0.0013610839,0.033039857,-2.532959E-4,12.92829731,77.62135371,0.0",
"152282716336,-0.13507691,-0.5459808,9.985232,0.0016052246,0.047207642,-0.0017135621,12.92829731,77.62135371,0.0",
"152282716358,-0.30209503,-0.29126588,9.724538,0.0044189454,0.06809845,-0.012712097,12.92829731,77.62135371,0.0",
"152282716379,0.09307861,0.630452,10.51417,0.014192199,0.06455841,-0.06280365,12.92829731,77.62135371,0.0",
"152282716400,-0.95138705,0.47515565,10.188265,0.004910278,0.04806366,-0.109594725,12.92829731,77.62135371,0.0",
"152282716421,-0.73722994,0.9793213,9.993965,-0.0014404297,-0.00763855,-0.16262054,12.92829731,77.62135371,0.0",
"152282716443,0.5103882,1.3930435,10.115642,0.022135925,-0.03731537,-0.23188476,12.92829731,77.62135371,0.0",
"152282716464,-0.2447876,-0.2051239,8.924855,-1.02233884E-4,0.021922302,-0.18082123,12.92829741,77.62135365,0.0",
"152282716485,-0.62105715,0.5797211,9.0527525,0.001612854,0.016914368,-0.15577087,12.92829741,77.62135365,0.0",
"152282716506,-1.0484177,0.14889374,10.812075,-0.009744262,-0.07054901,-0.22357789,12.92829741,77.62135365,0.0",
"152282716527,-1.6104889,0.53808594,10.695424,-0.026727295,-0.041841127,-0.07514191,12.92829741,77.62135365,0.0",
"152282716548,-0.99039155,0.7505676,10.856343,0.03325348,0.01923523,0.030648803,12.92829741,77.62135365,0.0",
"152282716570,-0.4445877,1.0060043,10.292592,0.027027894,0.021801759,-0.014549255,12.92829741,77.62135365,0.0",
"152282716591,0.5065597,0.90789795,10.424197,0.05120697,-0.06810455,-0.11338196,12.92829741,77.62135365,0.0",
"152282716613,-1.2788422,0.52037966,10.511536,-0.013656616,-0.10475769,-0.008197022,12.92829741,77.62135365,0.0",
"152282716633,-0.8386841,0.08500519,9.26272,0.026412964,-0.049168397,0.1713852,12.92829741,77.62135365,0.0",
"152282716655,0.1628296,-0.5738586,8.533869,-0.07718048,-0.0051940917,0.16649933,12.92829741,77.62135365,0.0",
"152282716676,-0.18652344,-0.027339172,10.17259,0.01651306,-0.010075378,0.1170166,12.92829741,77.62135365,0.0",
"152282716698,-0.85280305,0.024351502,10.752849,0.04937897,-0.027297974,0.12251587,12.92829741,77.62135365,0.0",
"152282716718,-0.10097809,-0.11264038,8.844577,-0.09477844,0.024975587,0.10602264,12.92829741,77.62135365,0.0",
"152282716740,-0.44291076,-0.38937226,10.161946,0.06171875,-0.014111328,0.08977356,12.92829741,77.62135365,0.0",
"152282716761,-0.32650453,-0.12867585,9.63002,-0.05458069,0.012997436,0.124102786,12.92829741,77.62135365,0.0",
"152282716783,-0.49017182,-0.20009765,9.763659,0.025430297,0.09839783,0.14083862,12.92829741,77.62135365,0.0",
"152282716803,-0.093797304,0.119822696,10.229421,3.8757324E-4,0.087034605,0.028330993,12.92829741,77.62135365,0.0",
"152282716825,-0.40271148,0.04791565,10.16374,-0.0137786865,0.01373291,-0.054005433,12.92829741,77.62135365,0.0",
"152282716846,-0.16391143,-0.16372833,9.818214,-0.048597716,0.0068984986,-0.03214264,12.92829741,77.62135365,0.0",
"152282716868,-0.35653535,-0.14949036,9.982244,0.030439759,-0.04171753,-0.058772277,12.92829741,77.62135365,0.0",
"152282716889,-0.48490754,-0.6790222,9.542921,0.038867187,-0.0769043,-8.621216E-4,12.92829741,77.62135365,0.0",
"152282716910,-0.6352936,-0.44942933,9.602382,-0.030398559,-0.05784149,0.05569,12.92829741,77.62135365,0.0",
"152282716931,-0.560997,-0.39224243,9.963702,-0.010978699,-0.014230346,0.093803406,12.92829741,77.62135365,0.0",
"152282716952,-0.23198548,-1.0379441,9.709821,0.0027023316,-3.112793E-4,0.072424315,12.92829741,77.62135365,0.0",
"152282716974,-0.37316284,-1.8300903,9.008844,-0.015007019,0.008354187,0.07364502,12.92829729,77.62135364,0.0",
"152282716995,-0.65180814,-1.8251846,10.259928,-0.008406067,0.029862976,0.09062958,12.92829729,77.62135364,0.0",
"152282717016,-0.2892929,-1.4848038,9.225752,-0.08377381,0.073963925,0.08586273,12.92829729,77.62135364,0.0",
"152282717037,-0.07944336,-2.106462,9.790819,0.06647949,0.053686522,-0.015405273,12.92829729,77.62135364,0.0",
"152282717058,-0.14141846,-2.0419738,9.615303,-0.044073485,-0.027423095,-0.07416687,12.92829718,77.62135368,0.0",
"152282717080,-0.6594635,-1.8524659,9.161145,0.007595825,-0.047213744,-0.0017135621,12.92829718,77.62135368,0.0",
"152282717101,-0.40762025,-1.7313843,10.346311,0.013946533,-0.045991518,0.025520325,12.92829718,77.62135368,0.0",
"152282717123,-0.7889145,-1.9748566,9.374586,-0.01366272,-0.043302916,0.07022552,12.92829718,77.62135368,0.0",
"152282717143,-0.842395,-1.4332397,10.271176,0.013578797,-0.02363739,0.13558654,12.92829718,77.62135368,0.0",
"152282717165,-0.47808534,-1.6033691,9.607765,-0.005480957,0.015446472,0.12447052,12.92829703,77.62135376,0.0",
"152282717186,-0.49160615,-1.5136398,9.826472,0.01638794,0.008114624,0.094049074,12.92829703,77.62135376,0.0",
"152282717208,-0.32817993,-1.7991028,9.779211,-0.015863037,0.024848938,0.10504608,12.92829703,77.62135376,0.0",
"152282717228,-0.23425904,-1.4142182,10.0260315,0.009059143,0.009698486,0.06900482,12.92829703,77.62135376,0.0",
"152282717250,-0.48299408,-1.3369293,10.147229,0.0072265626,0.022164917,0.07523346,12.92829703,77.62135376,0.0",
"152282717271,-0.55023193,-1.4422134,9.654066,0.0022186278,0.021429444,0.08329926,12.92823469,77.62136577,2.94",
"152282717403,-0.47043,-1.6753937,9.887728,-0.0036453246,0.058815002,0.08244324,12.92823469,77.62136577,2.94",
"152282717424,-0.14524536,-1.4066818,9.742841,-0.0023056031,0.061624147,0.0023101806,12.92823469,77.62136577,2.94",
"152282717446,-0.11940613,-1.465306,9.522342,0.017610168,0.015930176,-0.11399231,12.92823469,77.62136577,2.94",
"152282717467,-0.17587432,-1.5228516,9.867986,0.009178162,-0.015942384,-0.1706787,12.92823469,77.62136577,2.94",
"152282717488,-0.3489975,-1.5619751,9.744995,0.008082581,-0.03426514,-0.14880677,12.92817415,77.62138457,3.01",
"152282717509,-0.66341096,-1.5575501,9.7985935,0.0075912476,-0.027297974,-0.084179685,12.92817415,77.62138457,3.01",
"152282717531,-0.30197603,-1.5739396,9.8862915,0.010766601,-0.014720154,-0.048143007,12.92817415,77.62138457,3.01",
"152282717552,-0.29898375,-1.5435501,9.685412,-0.0036483766,-0.025473023,-0.07147674,12.92817415,77.62138457,3.01",
"152282717573,-0.577391,-1.2732788,9.615784,-8.361816E-4,-0.01203003,-0.0031829835,12.9281376,77.62136212,1.84",
"152282717594,-0.24717712,-1.660321,9.676679,-0.010855103,0.002253723,0.016236877,12.9281376,77.62136212,1.84",
"152282717616,-0.3877594,-1.2014968,9.848724,-0.005723572,-0.013381958,-0.024806213,12.9281376,77.62136212,1.84",
"152282717637,-0.3383484,-1.6935775,9.269422,0.007714844,-0.03817291,-0.03164673,12.9281376,77.62136212,1.84",
"152282717658,-0.21535492,-1.5872192,10.025673,0.010890198,-0.066271976,-0.039222717,12.9281376,77.62136212,1.84",
"152282717679,-1.0036713,-0.77760774,9.629181,-0.011706543,-0.031448364,0.101867676,12.9281147,77.62133847,1.57",
"152282717701,-0.59784853,-1.489711,9.388225,-0.012197876,-0.0576004,0.2660614,12.9281147,77.62133847,1.57",
"152282717722,-0.8371307,-0.8461609,10.071856,0.0060058595,-0.08361969,0.37809753,12.9281147,77.62133847,1.57",
"152282717743,-0.80243224,-0.59694827,10.367726,-0.022459412,-0.048556518,0.5785843,12.9281147,77.62133847,1.57",
"152282717764,-0.10133667,-0.3849472,9.390497,0.0023406981,0.034136962,0.7066223,12.9281147,77.62133847,1.57",
"152282717786,0.09068756,-0.49489594,10.417021,0.043145753,0.01471405,0.54596406,12.92809687,77.62132493,0.89",
"152282717807,-0.30041963,-0.21972199,9.469818,-0.005354309,-0.018629456,0.43197936,12.92809687,77.62132493,0.89",
"152282717828,-0.68805695,-0.31926423,10.2037,0.07210235,0.066877745,0.42000428,12.92809687,77.62132493,0.89",
"152282717849,-0.43442076,-2.218924,10.283259,-0.057513427,0.15337372,0.45055085,12.92809687,77.62132493,0.89",
"152282717870,0.46325073,-1.635315,9.065672,0.021885682,0.09546509,0.079396054,12.92808695,77.62132199,0.42",
"152282717892,-0.37794954,-2.7256043,10.572433,-0.016345214,0.016673278,-0.18974304,12.92808695,77.62132199,0.42",
"152282717913,-0.6709503,-1.4027328,9.094147,-0.026733398,0.008607483,-0.16701356,12.92808695,77.62132199,0.42",
"152282717934,-0.64917755,-2.367517,9.859851,0.107652284,-0.08239593,-0.21429595,12.92808695,77.62132199,0.42",
"152282717955,-0.52737886,-2.488356,10.294386,-0.078770444,-0.05808716,-0.14062652,12.92808695,77.62132199,0.42",
"152282717977,-0.1375885,0.113601685,10.038713,0.052186586,-0.030603027,-0.11338349,12.92807987,77.62132157,0.29",
"152282717998,-0.3134613,-0.90119475,9.941564,0.07283173,0.022535706,-0.095422365,12.92807987,77.62132157,0.29",
"152282718019,-0.4470993,-0.24986725,10.188505,0.013215637,0.107437134,-0.0529068,12.92807987,77.62132157,0.29",
"152282718041,0.07357635,-0.66478884,9.30029,0.043515015,0.12246551,-0.08760071,12.92807987,77.62132157,0.29",
"152282718062,-0.365506,0.59276277,10.028186,0.040818788,0.1169693,-0.24630585,12.92807987,77.62132157,0.29",
"152282718083,0.011483764,-0.51810455,9.46288,0.10973053,0.059059143,-0.46242827,12.92807354,77.62132402,0.3",
"152282718104,7.1563723E-4,-1.0003799,8.507428,0.035327148,-0.060166933,-0.6039047,12.92807354,77.62132402,0.3",
"152282718125,0.14332733,0.26051942,10.198914,0.116566464,-0.092904665,-0.5901001,12.92807354,77.62132402,0.3",
"152282718147,-1.1888764,0.24580231,10.339732,-0.0037628175,-0.027429199,-0.29053193,12.92807354,77.62132402,0.3",
"152282718169,-0.8520859,-0.25405884,10.6378765,0.0011245727,-0.050027467,-0.30409393,12.92806501,77.62132926,0.69",
"152282718189,-0.90018004,-0.2331192,8.795525,-0.014268493,-0.04684906,-0.14233704,12.92806501,77.62132926,0.69",
"152282718210,0.0038269043,-0.29114836,9.652034,-0.16673584,-0.0034851073,-0.027250672,12.92806501,77.62132926,0.69",
"152282718232,-0.16403046,-0.43160552,9.655144,0.10251923,-0.019366454,-0.12902221,12.92806501,77.62132926,0.69",
"152282718253,-0.7585251,-0.31650847,9.345276,0.12744293,-0.048924256,-0.04814453,12.92806501,77.62132926,0.69",
"152282718274,-0.6737,-1.5569489,10.293428,0.13611755,0.010565186,0.027105713,12.92804881,77.62133111,1.59",
"152282718295,-0.09990235,-2.439064,9.817258,-0.14205018,0.049409486,0.06973877,12.92804881,77.62133111,1.59",
"152282718317,-0.17120819,-1.1518447,8.982523,-0.015737915,-0.0371994,-0.13476105,12.92804881,77.62133111,1.59",
